Col1,Col2,Col3,X,Y
Col1-0097,Col2-0955,Col3-009,78868.57359,61168.73305
Col1-0097,Col2-0101,Col3-295,37758.05111,79600.1194
Col1-0097,Col2-0002,Col3-407,118512.2316,56724.63795
Col1-0098,Col2-0093,Col3-053,16108.90163,58241.8993
Col1-0098,Col2-0002,Col3-404,35077.55689,75367.52666
Col1-0099,Col2-0847,Col3-010,77201.39085,50207.51867
Col1-0099,Col2-0850,Col3-010,92751.18821,7908.631403
Col1-0099,Col2-0855,Col3-010,85601.66077,6094.272224
Col1-0099,Col2-0856,Col3-011,90657.45867,13388.29635
Col1-0099,Col2-0860,Col3-010,26318.8372,79202.31671
Col1-0099,Col2-0861,Col3-010,50021.48323,77476.2953
Col1-0099,Col2-0862,Col3-010,79662.01777,62513.11048
Col1-0099,Col2-0956,Col3-312,82291.50301,17206.90444
Col1-0099,Col2-0002,Col3-001,731.4451569,14381.29416
Col1-0099,Col2-0002,Col3-033,43431.20823,66442.48094
Col1-0099,Col2-0002,Col3-039,4652.222328,45376.63434
Col1-0099,Col2-0002,Col3-045,117855.4292,20600.04462
Col1-0099,Col2-0002,Col3-050,75950.86937,57551.0481
Col1-0100,Col2-0093,Col3-435,66588.75581,38846.07588
Col1-0100,Col2-0002,Col3-218,101647.7626,25014.08072
Col1-0101,Col2-0010,Col3-027,32750.2222,46780.40084
Col1-0101,Col2-0002,Col3-446,13499.83753,23449.53218
Col1-0102,Col2-0093,Col3-018,69898.03749,75718.71991
Col1-0102,Col2-0002,Col3-389,57149.96715,75156.09957
Col1-0103,Col2-0957,Col3-009,79051.99638,72822.59871
Col1-0103,Col2-0159,Col3-447,18555.65969,55722.14047
Col1-0103,Col2-0002,Col3-400,56148.01992,69234.12778
Col1-0104,Col2-0002,Col3-384,77499.37959,58496.32834
Col1-0104,Col2-0103,Col3-176,39367.87524,40663.52629
Col1-0105,Col2-0571,Col3-026,67893.18724,24024.67473
Col1-0105,Col2-0117,Col3-182,5362.124618,36077.43667
Col1-0105,Col2-0101,Col3-448,84971.85084,65049.18673
Col1-0105,Col2-0101,Col3-018,76939.29563,43801.1271
Col1-0105,Col2-0101,Col3-038,42996.45285,37390.49239
Col1-0105,Col2-0002,Col3-449,85084.5117,75952.46529
Col1-0105,Col2-0002,Col3-450,43365.44427,37430.20285
Col1-0105,Col2-0002,Col3-451,98559.51602,69209.73678
Col1-0105,Col2-0002,Col3-452,8533.241398,11950.14026
Col1-0105,Col2-0002,Col3-453,40498.38782,26107.255
Col1-0105,Col2-0002,Col3-454,91271.26953,46356.06737
Col1-0105,Col2-0002,Col3-455,49172.21178,11397.8804
Col1-0105,Col2-0002,Col3-456,67359.53977,75589.61136
Col1-0105,Col2-0002,Col3-457,112850.9344,45288.65054
Col1-0105,Col2-0002,Col3-458,48296.06502,68163.19148
Col1-0105,Col2-0002,Col3-459,39169.68151,12808.62772
Col1-0105,Col2-0002,Col3-460,10059.33014,66592.57409
Col1-0105,Col2-0002,Col3-461,94189.8551,8867.001738
Col1-0105,Col2-0002,Col3-462,10384.63377,68691.65105
Col1-0105,Col2-0002,Col3-463,33101.21004,52395.82749
Col1-0105,Col2-0002,Col3-464,90234.73425,64805.54036
Col1-0105,Col2-0002,Col3-228,72055.76506,63113.87716
Col1-0105,Col2-0002,Col3-465,61918.69681,59178.94864
Col1-0105,Col2-0002,Col3-466,124826.2624,12806.34089
Col1-0105,Col2-0002,Col3-467,69791.79729,69329.82176
Col1-0105,Col2-0002,Col3-468,71865.5997,25129.76267
Col1-0105,Col2-0002,Col3-469,60067.04785,61526.34854
Col1-0105,Col2-0002,Col3-470,7944.853527,59676.19345
Col1-0105,Col2-0002,Col3-471,89370.66668,50750.41797
Col1-0105,Col2-0002,Col3-472,110254.6108,63501.50599
Col1-0105,Col2-0002,Col3-473,19952.74741,66331.28218
Col1-0105,Col2-0002,Col3-474,88372.70116,52772.28225
Col1-0105,Col2-0002,Col3-475,74602.18389,49376.12077
Col1-0105,Col2-0958,Col3-024,66090.07999,15223.14602
Col1-0105,Col2-0959,Col3-024,31069.96003,45869.87936
Col1-0105,Col2-0960,Col3-024,30754.54261,75813.25101
Col1-0105,Col2-0961,Col3-024,93242.76981,40835.88351
Col1-0105,Col2-0962,Col3-024,68983.16234,36356.12371
Col1-0105,Col2-0573,Col3-182,82661.41649,77677.48909
Col1-0105,Col2-0116,Col3-181,85546.57244,33053.36744
Col1-0105,Col2-0122,Col3-476,111969.4364,79276.5138
Col1-0105,Col2-0122,Col3-477,18951.6162,60301.02226
Col1-0105,Col2-0122,Col3-478,66156.19461,20054.97535
Col1-0105,Col2-0122,Col3-316,107514.367,24019.06764
Col1-0105,Col2-0122,Col3-313,97139.20166,49352.36901
Col1-0105,Col2-0122,Col3-479,109492.0496,33242.63525
Col1-0105,Col2-0122,Col3-174,19828.14855,27630.21416
Col1-0105,Col2-0122,Col3-191,1017.363914,44652.16121
Col1-0105,Col2-0122,Col3-195,102478.5866,62805.41811
Col1-0105,Col2-0122,Col3-480,107280.6778,75427.75103
Col1-0105,Col2-0122,Col3-481,14144.57612,3982.55479
Col1-0105,Col2-0122,Col3-179,93994.16022,40814.07169
Col1-0105,Col2-0122,Col3-482,44164.79956,31215.86404
Col1-0105,Col2-0122,Col3-483,86496.95484,59899.45622
Col1-0105,Col2-0625,Col3-011,114306.4485,21693.30825
Col1-0105,Col2-0963,Col3-009,63268.0495,25874.83944
Col1-0105,Col2-0635,Col3-010,10221.60962,71890.41293
Col1-0105,Col2-0492,Col3-011,42042.46606,60678.07588
Col1-0105,Col2-0651,Col3-011,26914.79235,77353.95272
Col1-0105,Col2-0650,Col3-011,42577.95703,48884.35146
Col1-0105,Col2-0649,Col3-011,20008.51511,65693.10718
Col1-0105,Col2-0648,Col3-011,83729.35513,34781.88432
Col1-0105,Col2-0647,Col3-011,26908.63218,56687.89834
Col1-0105,Col2-0646,Col3-011,99451.9795,582.2308518
Col1-0105,Col2-0644,Col3-011,106253.9991,51181.30864
Col1-0105,Col2-0645,Col3-011,12587.82666,63799.94154
Col1-0105,Col2-0643,Col3-011,56870.41201,33732.01297
Col1-0105,Col2-0653,Col3-011,98343.81898,49115.35939
Col1-0105,Col2-0652,Col3-010,54617.08048,77895.97291
Col1-0105,Col2-0964,Col3-024,54838.7145,17643.65193
Col1-0105,Col2-0674,Col3-011,36297.31327,25527.85295
Col1-0105,Col2-0672,Col3-010,17000.90268,60646.91191
Col1-0105,Col2-0683,Col3-011,17068.04839,1160.009742
Col1-0105,Col2-0104,Col3-316,122257.2601,10249.00726
Col1-0105,Col2-0103,Col3-316,98871.56245,16142.23724
Col1-0105,Col2-0965,Col3-024,21641.71414,54545.74226
Col1-0105,Col2-0966,Col3-024,63051.70043,17587.11063
Col1-0105,Col2-0967,Col3-024,72395.96259,8800.054513
Col1-0105,Col2-0968,Col3-009,77805.21161,52803.60434
Col1-0105,Col2-0741,Col3-010,62131.99136,52651.24877
Col1-0105,Col2-0102,Col3-012,111055.319,5477.793761
Col1-0105,Col2-0740,Col3-010,65585.73201,59655.2571
Col1-0105,Col2-0969,Col3-484,19023.36073,26176.93494
Col1-0105,Col2-0970,Col3-024,63798.55206,21819.27156
Col1-0105,Col2-0527,Col3-010,73059.12842,64270.34297
Col1-0105,Col2-0526,Col3-010,36764.93023,61777.63528
Col1-0105,Col2-0005,Col3-011,102720.3299,30849.23749
Col1-0105,Col2-0839,Col3-011,20601.06598,54939.79089
Col1-0105,Col2-0004,Col3-011,51263.66298,19638.85925
Col1-0105,Col2-0008,Col3-011,39919.21643,12528.99904
Col1-0105,Col2-0007,Col3-011,81811.23323,76599.51277
Col1-0105,Col2-0006,Col3-011,57057.62195,64684.88466
Col1-0105,Col2-0010,Col3-172,30562.93641,63189.29714
Col1-0105,Col2-0010,Col3-177,32910.54152,23319.33743
Col1-0105,Col2-0844,Col3-011,60672.20291,14436.1926
Col1-0105,Col2-0846,Col3-010,63307.18054,46869.89082
Col1-0105,Col2-0843,Col3-011,112984.162,44465.15385
Col1-0105,Col2-0845,Col3-010,56019.76588,25751.3949
Col1-0105,Col2-0050,Col3-010,95017.93452,76934.82163
Col1-0105,Col2-0971,Col3-009,117042.8744,63234.00182
Col1-0105,Col2-0972,Col3-024,74735.67872,21031.35283
Col1-0105,Col2-0973,Col3-009,32923.16837,79844.35933
Col1-0105,Col2-0953,Col3-009,52624.78717,36290.31211
Col1-0105,Col2-0057,Col3-010,98547.43938,8146.218314
Col1-0105,Col2-0957,Col3-024,62864.47803,68470.82734
Col1-0105,Col2-0974,Col3-009,42156.92851,62157.81813
Col1-0105,Col2-0975,Col3-009,30334.12572,50367.36436
Col1-0105,Col2-0141,Col3-010,51789.14641,727.9093846
Col1-0105,Col2-0142,Col3-010,108731.0235,77925.30388
Col1-0105,Col2-0143,Col3-010,58870.75836,2444.777044
Col1-0105,Col2-0144,Col3-010,22719.60296,59517.91001
Col1-0105,Col2-0156,Col3-011,9468.299073,69665.33937
Col1-0105,Col2-0149,Col3-010,31460.54175,45880.15819
Col1-0105,Col2-0157,Col3-010,46985.9893,27006.19423
Col1-0105,Col2-0150,Col3-010,3121.438243,17461.41396
Col1-0105,Col2-0167,Col3-011,116842.2346,62064.65573
Col1-0105,Col2-0151,Col3-011,58506.27747,10614.82686
Col1-0105,Col2-0162,Col3-011,29537.70014,5194.801833
Col1-0105,Col2-0160,Col3-010,124373.269,10157.40177
Col1-0105,Col2-0152,Col3-010,40279.08811,60686.41507
Col1-0105,Col2-0161,Col3-010,62025.5723,58332.0335
Col1-0105,Col2-0153,Col3-011,45378.40175,33534.38583
Col1-0105,Col2-0165,Col3-011,19085.50867,67355.97704
Col1-0105,Col2-0154,Col3-011,53944.10638,44991.10168
Col1-0105,Col2-0170,Col3-011,102292.9443,25671.56952
Col1-0105,Col2-0169,Col3-010,124437.8081,79148.20459
Col1-0105,Col2-0155,Col3-011,31903.51313,66753.99262
Col1-0105,Col2-0168,Col3-010,3926.814275,43926.96759
Col1-0105,Col2-0164,Col3-011,79811.18102,55565.35282
Col1-0105,Col2-0173,Col3-011,64802.1456,66483.94749
Col1-0105,Col2-0158,Col3-010,7208.338031,52191.74317
Col1-0105,Col2-0172,Col3-011,82446.11127,65898.10185
Col1-0105,Col2-0163,Col3-011,40929.50553,37932.84008
Col1-0105,Col2-0148,Col3-010,26412.07307,57027.81413
Col1-0105,Col2-0171,Col3-011,28266.5542,23463.22908
Col1-0105,Col2-0976,Col3-024,46815.63808,38950.47454
Col1-0105,Col2-0955,Col3-024,50743.63931,50128.11167
Col1-0105,Col2-0977,Col3-024,108487.5618,24650.7918
Col1-0105,Col2-0978,Col3-024,38060.53261,8785.554553
Col1-0105,Col2-0291,Col3-011,12552.63386,57747.80807
Col1-0105,Col2-0290,Col3-010,40407.36705,35929.91127
Col1-0105,Col2-0289,Col3-010,117597.9639,53312.74713
Col1-0105,Col2-0294,Col3-011,81965.06826,37771.54911
Col1-0105,Col2-0292,Col3-011,80404.70923,41159.03557
Col1-0105,Col2-0979,Col3-009,35240.40301,25647.11409
Col1-0105,Col2-0295,Col3-011,53306.67478,67372.79651
Col1-0105,Col2-0296,Col3-011,66922.8137,18632.96781
Col1-0105,Col2-0314,Col3-011,116451.7945,30381.44218
Col1-0105,Col2-0297,Col3-011,38692.43906,23891.35599
Col1-0105,Col2-0315,Col3-011,30640.30977,38612.27299
Col1-0105,Col2-0310,Col3-011,101535.37,42408.41783
Col1-0105,Col2-0299,Col3-011,106641.9067,2212.322024
Col1-0105,Col2-0309,Col3-011,39097.83082,23965.78013
Col1-0105,Col2-0300,Col3-011,96491.57885,47934.96388
Col1-0105,Col2-0298,Col3-011,16694.10386,76188.43349
Col1-0105,Col2-0301,Col3-011,60348.91207,24319.56325
Col1-0105,Col2-0308,Col3-010,42082.90264,22853.95993
Col1-0105,Col2-0302,Col3-011,46187.32209,32618.266
Col1-0105,Col2-0306,Col3-011,57005.31855,622.4855245
Col1-0105,Col2-0311,Col3-011,34905.48902,62243.25104
Col1-0105,Col2-0304,Col3-011,88765.24708,32869.53284
Col1-0105,Col2-0312,Col3-011,98730.01402,11959.44142
Col1-0105,Col2-0303,Col3-011,8747.231112,19016.78174
Col1-0105,Col2-0305,Col3-011,98234.83476,35729.70275
Col1-0105,Col2-0307,Col3-011,88184.79402,855.0871241
Col1-0105,Col2-0313,Col3-011,83269.76826,32393.98378
Col1-0105,Col2-0980,Col3-009,36350.34498,14745.55298
Col1-0105,Col2-0981,Col3-009,91710.61376,2952.156502
Col1-0105,Col2-0982,Col3-009,1530.964112,8095.274542
Col1-0105,Col2-0983,Col3-009,20524.53566,2748.488849
Col1-0105,Col2-0984,Col3-024,8.110953373,22356.59882
Col1-0105,Col2-0985,Col3-024,55721.72399,61432.07979
Col1-0105,Col2-0986,Col3-024,56246.22597,64577.39017
Col1-0105,Col2-0987,Col3-024,7945.612405,46350.99904
Col1-0105,Col2-0988,Col3-024,34272.58954,41841.02918
Col1-0105,Col2-0989,Col3-009,107941.0869,58482.62002
Col1-0105,Col2-0990,Col3-009,52108.8261,74531.20506
Col1-0105,Col2-0991,Col3-009,3270.022091,48313.03729
Col1-0105,Col2-0393,Col3-011,32309.16326,13611.89225
Col1-0105,Col2-0394,Col3-011,83187.55493,66627.53681
Col1-0105,Col2-0396,Col3-011,73257.2086,58043.73548
Col1-0105,Col2-0400,Col3-011,44165.03004,44815.42949
Col1-0105,Col2-0992,Col3-024,91391.5579,32601.48098
Col1-0105,Col2-0401,Col3-011,71021.40378,72220.68756
Col1-0105,Col2-0392,Col3-011,119383.0213,2432.835524
Col1-0105,Col2-0399,Col3-010,38992.43471,63722.2914
Col1-0105,Col2-0398,Col3-010,20131.19478,29400.76928
Col1-0105,Col2-0397,Col3-010,49197.97319,64078.78019
Col1-0105,Col2-0404,Col3-010,15807.81032,58931.82152
Col1-0105,Col2-0993,Col3-024,20580.34424,23198.50011
Col1-0105,Col2-0994,Col3-009,118101.2447,11568.84206
Col1-0105,Col2-0995,Col3-024,31271.80559,33183.8494
Col1-0105,Col2-0451,Col3-011,66315.91204,16581.88106
Col1-0105,Col2-0452,Col3-011,117374.8218,6578.18362
Col1-0105,Col2-0453,Col3-169,79427.05202,28946.41206
Col1-0105,Col2-0457,Col3-010,121976.8806,42177.70215
Col1-0105,Col2-0458,Col3-010,2012.438816,5831.840779
Col1-0105,Col2-0996,Col3-009,115690.7478,40454.54331
Col1-0105,Col2-0459,Col3-010,94598.8591,75091.45365
Col1-0105,Col2-0462,Col3-012,115915.7577,25339.90343
Col1-0105,Col2-0997,Col3-024,61573.72594,7180.471183
Col1-0105,Col2-0463,Col3-010,71637.86092,12602.38872
Col1-0105,Col2-0467,Col3-011,24357.31023,55789.71788
Col1-0105,Col2-0466,Col3-011,120822.6648,49524.21981
Col1-0105,Col2-0998,Col3-024,40461.7003,65707.67454
Col1-0105,Col2-0999,Col3-024,7550.610021,51816.20069
Col1-0105,Col2-1000,Col3-024,54726.11042,400.2429454
Col1-0105,Col2-0477,Col3-316,120844.8162,35172.34886
Col1-0105,Col2-0476,Col3-316,56370.47092,68940.98867
Col1-0105,Col2-1001,Col3-024,81809.87574,53281.52542
Col1-0105,Col2-1002,Col3-024,90208.98495,68635.1397
Col1-0105,Col2-1003,Col3-024,63723.99191,72489.72792
Col1-0105,Col2-1004,Col3-120,55033.01013,53185.09244
Col1-0105,Col2-1005,Col3-249,89769.24326,16275.79845
Col1-0105,Col2-1006,Col3-485,57064.96879,57533.35212
Col1-0105,Col2-0513,Col3-251,33736.65397,65378.4578
Col1-0105,Col2-0512,Col3-251,58101.71559,64085.16066
Col1-0105,Col2-0511,Col3-251,102080.4931,12494.46827
Col1-0105,Col2-0190,Col3-251,3242.832276,30888.92321
Col1-0105,Col2-0189,Col3-251,67922.04516,72702.08109
Col1-0105,Col2-0188,Col3-251,928.5571371,67386.59198
Col1-0105,Col2-0187,Col3-251,101062.0742,64560.20961
Col1-0105,Col2-0191,Col3-251,14395.92119,70031.27227
Col1-0105,Col2-1007,Col3-120,61499.41878,79628.99072
Col1-0105,Col2-1008,Col3-120,6712.985353,49697.10941
Col1-0105,Col2-0626,Col3-011,7440.502399,46568.93782
Col1-0105,Col2-0092,Col3-012,329.044722,15804.25971
Col1-0105,Col2-0166,Col3-011,85065.75048,39750.95713
Col1-0106,Col2-1009,Col3-024,9642.449683,10061.06236
Col1-0106,Col2-0002,Col3-227,112585.8707,48196.77924
Col1-0107,Col2-0932,Col3-024,57479.40583,32562.73335
Col1-0107,Col2-0002,Col3-230,7911.737221,71460.43713
Col1-0010,Col2-1010,Col3-024,109536.8348,42254.03542
Col1-0010,Col2-0002,Col3-486,57188.67643,46980.00621
Col1-0108,Col2-1007,Col3-249,53269.96236,56072.16172
Col1-0108,Col2-0739,Col3-024,117168.8414,21989.69728
Col1-0108,Col2-0002,Col3-487,76068.24026,30253.41668
Col1-0109,Col2-0238,Col3-249,53501.23976,30323.04302
Col1-0109,Col2-0238,Col3-121,89760.51643,66942.74921
Col1-0109,Col2-0975,Col3-024,290.4819041,16849.30887
Col1-0109,Col2-0073,Col3-011,7894.124395,48207.99055
Col1-0109,Col2-0002,Col3-488,83517.2214,14617.67188
Col1-0110,Col2-0852,Col3-010,80530.00294,77047.31541
Col1-0110,Col2-0853,Col3-010,99235.06445,3864.313319
Col1-0110,Col2-0863,Col3-011,39662.82341,63703.08082
Col1-0110,Col2-1011,Col3-009,73312.90087,60217.6417
Col1-0110,Col2-0711,Col3-010,54155.63264,44236.39391
Col1-0110,Col2-0002,Col3-489,119704.6354,66957.93628
Col1-0111,Col2-0002,Col3-490,77940.34171,35932.86627
Col1-0111,Col2-1012,Col3-009,74866.21903,30294.34525
Col1-0111,Col2-0951,Col3-009,7410.982369,40788.74198
Col1-0112,Col2-0002,Col3-491,88233.19885,38132.12721
Col1-0112,Col2-0104,Col3-182,14431.86512,12405.77865
Col1-0113,Col2-1013,Col3-024,103758.3834,68191.58302
Col1-0113,Col2-0002,Col3-492,27126.61936,28163.21042
Col1-0114,Col2-1014,Col3-024,21376.83856,3422.5672
Col1-0114,Col2-0002,Col3-493,120620.984,55891.96169
Col1-0115,Col2-1008,Col3-249,86576.78975,13281.38623
Col1-0115,Col2-0738,Col3-024,89350.28006,3688.516812
Col1-0115,Col2-0002,Col3-494,23662.0785,10877.13804
Col1-0116,Col2-0974,Col3-024,51008.88075,31044.48009
Col1-0116,Col2-0276,Col3-249,110346.0372,4087.617099
Col1-0116,Col2-0002,Col3-495,122956.2196,45184.09426
Col1-0117,Col2-1015,Col3-024,124974.8325,53557.1293
Col1-0117,Col2-0970,Col3-288,93060.98851,51190.18618
Col1-0118,Col2-0002,Col3-496,24599.04069,37312.62901
Col1-0118,Col2-1016,Col3-011,17460.83746,35234.1955
Col1-0119,Col2-0093,Col3-289,347.3561732,64454.51799
Col1-0119,Col2-0002,Col3-497,66938.95012,20711.74098
Col1-0120,Col2-0093,Col3-015,41875.76444,26869.36946
Col1-0120,Col2-0002,Col3-445,117843.6733,56690.06029
Col1-0121,Col2-0002,Col3-498,109089.3776,51513.26201
Col1-0121,Col2-0103,Col3-171,8387.888772,66615.1594
Col1-0122,Col2-0941,Col3-024,15235.19568,12647.96581
Col1-0122,Col2-0093,Col3-101,56984.94333,7326.049847
Col1-0122,Col2-0002,Col3-499,20502.82781,79359.88915
Col1-0123,Col2-0093,Col3-436,56632.25877,70857.84886
Col1-0123,Col2-0002,Col3-500,50274.9491,48531.61857
Col1-0124,Col2-0093,Col3-005,79384.33559,32832.54352
Col1-0124,Col2-0002,Col3-213,52052.16153,6379.964707
Col1-0125,Col2-0093,Col3-096,33208.29584,16642.82314
Col1-0125,Col2-0002,Col3-217,36995.43374,66237.01425
Col1-0126,Col2-0093,Col3-014,1481.797714,67313.60104
Col1-0126,Col2-0002,Col3-214,9024.056091,38887.74778
Col1-0127,Col2-0002,Col3-501,39770.63377,42173.80152
Col1-0127,Col2-0103,Col3-179,78769.89214,24256.5214
Col1-0128,Col2-0002,Col3-502,63171.50113,7742.668449
Col1-0128,Col2-0103,Col3-181,34960.63751,12806.13413
Col1-0129,Col2-0093,Col3-293,60218.39999,2161.810183
Col1-0129,Col2-0002,Col3-212,87197.62419,10946.90155
Col1-0130,Col2-0093,Col3-295,27033.82721,54143.86076
Col1-0130,Col2-0002,Col3-503,27068.28923,30313.56719
Col1-0131,Col2-0093,Col3-083,98677.07713,9017.487979
Col1-0131,Col2-0002,Col3-504,14922.60066,28642.24611
Col1-0132,Col2-1017,Col3-011,65230.8892,44775.72751
Col1-0132,Col2-0002,Col3-030,107961.4637,71327.01507
Col1-0133,Col2-1018,Col3-011,52641.58055,41306.88369
Col1-0133,Col2-0002,Col3-029,118224.7303,28599.47146
Col1-0134,Col2-0093,Col3-210,3849.827993,40095.43758
Col1-0134,Col2-0002,Col3-505,10254.12714,57467.89148
Col1-0135,Col2-0002,Col3-506,100491.0479,8925.743723
Col1-0135,Col2-0103,Col3-027,69189.0018,4507.354445
Col1-0136,Col2-0002,Col3-507,13949.61255,65621.88986
Col1-0136,Col2-0103,Col3-026,45173.18807,78860.35786
Col1-0137,Col2-0002,Col3-508,48969.0943,53726.49185
Col1-0137,Col2-0103,Col3-276,25474.53342,37983.06335
Col1-0138,Col2-0093,Col3-016,44495.39503,32016.11148
Col1-0138,Col2-0002,Col3-509,66942.73742,56982.42488
Col1-0139,Col2-0093,Col3-020,94472.36679,56709.22717
Col1-0139,Col2-0002,Col3-448,45049.58037,26077.45304
Col1-0140,Col2-0093,Col3-166,33343.85305,79073.63274
Col1-0140,Col2-0002,Col3-510,58787.94802,73311.41513
Col1-0141,Col2-0345,Col3-180,19173.16783,11819.14698
Col1-0141,Col2-0347,Col3-180,365.4268886,72067.35804
Col1-0141,Col2-0347,Col3-179,29188.2768,18573.5728
Col1-0141,Col2-0348,Col3-180,76902.29408,971.1056957
Col1-0141,Col2-0349,Col3-180,86810.06267,55376.64948
Col1-0141,Col2-0349,Col3-179,61844.32813,57905.15316
Col1-0141,Col2-0352,Col3-180,85848.75143,19193.4386
Col1-0141,Col2-0353,Col3-180,47695.89048,43953.34933
Col1-0141,Col2-0372,Col3-180,79647.74531,28387.068
Col1-0141,Col2-0894,Col3-009,7947.846845,63785.50225
Col1-0141,Col2-0109,Col3-511,58009.07259,74964.88111
Col1-0141,Col2-0123,Col3-180,97950.58658,27432.52805
Col1-0141,Col2-0124,Col3-180,58891.34748,56773.26233
Col1-0141,Col2-0125,Col3-180,111227.1189,56439.99386
Col1-0141,Col2-0126,Col3-180,96390.00301,56339.75154
Col1-0141,Col2-0127,Col3-180,17627.43879,30079.03514
Col1-0141,Col2-0128,Col3-180,82442.3378,37597.35613
Col1-0141,Col2-0127,Col3-179,68000.79466,52470.28629
Col1-0141,Col2-0128,Col3-181,121518.4333,73112.56467
Col1-0142,Col2-1019,Col3-024,28845.55353,76824.63117
Col1-0142,Col2-0109,Col3-181,26335.32505,62758.92207
Col1-0143,Col2-0002,Col3-512,39816.29518,75914.35399
Col1-0143,Col2-0103,Col3-182,21981.82008,53125.40371
Col1-0144,Col2-1020,Col3-249,80605.31351,35135.83203
Col1-0144,Col2-0106,Col3-181,114096.1418,11626.10382
Col1-0144,Col2-1021,Col3-009,63419.98271,25646.06278
Col1-0144,Col2-1022,Col3-288,88812.4639,1300.048497
Col1-0144,Col2-1023,Col3-249,37625.78565,40446.11917
Col1-0144,Col2-1024,Col3-249,87177.72876,41927.91631
Col1-0145,Col2-1019,Col3-009,65274.81476,78344.62745
Col1-0145,Col2-0107,Col3-182,45264.25303,75970.1482
Col1-0145,Col2-1025,Col3-009,6078.3892,39562.47684
Col1-0146,Col2-0106,Col3-173,25135.4015,11735.98175
Col1-0146,Col2-1026,Col3-024,82492.18137,67565.53859
Col1-0146,Col2-1027,Col3-024,87127.52582,25863.55103
Col1-0146,Col2-1028,Col3-024,88180.10378,69648.13437
Col1-0146,Col2-1029,Col3-024,120726.727,55134.35837
Col1-0146,Col2-1030,Col3-024,119531.7679,38286.62623
Col1-0146,Col2-1031,Col3-009,112311.699,32210.64913
Col1-0146,Col2-1032,Col3-009,8490.635919,39474.39971
Col1-0146,Col2-1033,Col3-009,54316.15652,22093.36046
Col1-0146,Col2-1034,Col3-009,109232.9318,58234.22388
Col1-0146,Col2-1035,Col3-312,4545.368817,45581.25321
Col1-0147,Col2-0345,Col3-012,70147.80964,46800.07538
Col1-0147,Col2-0345,Col3-179,64214.9167,52159.96164
Col1-0147,Col2-0893,Col3-009,75130.95792,76594.20429
Col1-0147,Col2-0347,Col3-012,3999.566029,55457.32868
Col1-0147,Col2-0348,Col3-012,75451.28339,16031.00792
Col1-0147,Col2-0349,Col3-012,81713.11397,77971.91823
Col1-0147,Col2-0352,Col3-012,20604.92119,66462.33825
Col1-0147,Col2-0353,Col3-012,22610.10559,7023.25774
Col1-0147,Col2-0372,Col3-012,58487.97717,17039.21827
Col1-0147,Col2-0109,Col3-196,96729.65498,57595.15992
Col1-0147,Col2-0123,Col3-012,111956.0746,75865.58839
Col1-0147,Col2-0124,Col3-012,49590.54666,78453.37721
Col1-0147,Col2-0125,Col3-012,2033.21833,25877.35393
Col1-0147,Col2-0126,Col3-012,49933.12825,31234.63339
Col1-0147,Col2-0127,Col3-012,32666.08761,27798.68435
Col1-0147,Col2-0128,Col3-012,1742.768901,49859.78773
